,author,author_id
737,Paul Yee,7970277509251749627
738,Jeffery Deaver,-5670856724403430239
739,Herman Melville,-8737488671052739689
740,Jan Needle,-3818756454354954647
741,Herman Melville,-8737488671052739689
742,Herman Melville,-8737488671052739689
743,Michael J. Davey,8713522663977960409
744,Geraldine McCaughrean,8999379671738765664
745,Edward F. Edinger,6533016636024996183
746,Geraldine McCaughrean,8999379671738765664
747,Julian Markels,-4035544375864886443
748,Elizabeth A. Schultz,1647000450249158775
749,Steve Martini,7596220422867132342
750,Steve Martini,7596220422867132342
751,Terry Pratchett,7295195527056652647
752,Mark Twain,3073821468346416320
753,Susan  Griffith,633084189588921293
754,Theocritus,-3362970714522666438
755,Hesiod,690613052529153163
756,Wole Soyinka,-4732117675173040091
757,H.G. Wells,-9133562385368615326
758,H.G. Wells,-9133562385368615326
759,Joseph McMoneagle,7566886365555347167
760,H.G. Wells,-9133562385368615326
761,H.G. Wells,-9133562385368615326
762,H.G. Wells,-9133562385368615326
763,H.G. Wells,-9133562385368615326
764,Umberto Eco,6193407816879897027
765,Henri J.M. Nouwen,1907698711254519599
766,Timothy B. Tyson,9073210617929456127
767,José Saramago,-5473180697376051123
768,José Saramago,-5473180697376051123
769,José Saramago,-5473180697376051123
770,José Saramago,-5473180697376051123
771,José Saramago,-5473180697376051123
772,José Saramago,-5473180697376051123
773,José Saramago,-5473180697376051123
774,José Saramago,-5473180697376051123
775,José Saramago,-5473180697376051123
776,José Saramago,-5473180697376051123
777,José Saramago,-5473180697376051123
778,José Saramago,-5473180697376051123
779,José Saramago,-5473180697376051123
780,Kahlil Gibran,5620220872028721467
781,Kahlil Gibran,5620220872028721467
782,Kahlil Gibran,5620220872028721467
783,Jack Kerouac,5802131359676905449
784,Jack Kerouac,5802131359676905449
785,Mark Stevens,7780588455636219404
786,Julie Sylvester,1716364362043728968
787,Wole Soyinka,-4732117675173040091
788,David    Allen,-5776381843388271355
789,David  Allen,670483757187627601
790,Sun Tzu,-6166959085198195048
791,Al Ries,-5833079752589748064
792,Malcolm Gladwell,-8474747018488826683
793,Seth Godin,-3250135885057903833
794,Clayton M. Christensen,7293357304754359920
795,Charles Dickens,1254664247001930541
796,Charles Dickens,1254664247001930541
797,Erasmus,-218000474656481091
798,Harper Lee,5627912872383268238
799,Harper Lee,5627912872383268238
800,Harper Lee,5627912872383268238
801,David H. Chilton,-8912181460203260273
802,Jonathan Swift,-4415398180546019993
803,Jonathan Swift,-4415398180546019993
804,Xavier de C.,7361129638849969829
805,Henry James,6889214837684509542
806,Henry James,6889214837684509542
807,Henry James,6889214837684509542
808,Henry James,6889214837684509542
809,Geoffrey Chaucer,3895123805307698728
810,Geoffrey Chaucer,3895123805307698728
811,Geoffrey Chaucer,3895123805307698728
812,Geoffrey Chaucer,3895123805307698728
813,Helen  Cooper,-6074122343784083050
814,Geoffrey Chaucer,3895123805307698728
815,Geoffrey Chaucer,3895123805307698728
816,Geoffrey Chaucer,3895123805307698728
817,Geoffrey Chaucer,3895123805307698728
818,Mark Kurlansky,8193651550607251090
819,Deloris Jordan,1399759220613415531
820,Monique Truong,-461908544895435872
821,Abdul Rahman Munif,-5298297431736900419
822,Kim Stanley Robinson,-2707113124641496683
823,Walter Benjamin,4300485909935661054
824,Saul Steinberg,1691735239797681259
825,Philip Dutre,-7007422102119237073
826,David Guterson,1894305984683346940
827,Dave Pelzer,-6120861779981023419
828,William S. Pollack,8936197699781931721
829,Douglas Coupland,-6276588862189135049
830,Jean Aitchison,-5657641685273797865
831,Ernest Becker,-2682805201539149626
832,Howard Zinn,-999150031422509122
833,Howard Zinn,-999150031422509122
834,Howard Zinn,-999150031422509122
835,Richard Hollis,6909276671020151083
836,Lisa Lowe,9164423120493663185
837,Jonathan Hale,8739133451223551184
838,Thomas Pynchon,-6461434904613343301
839,David Bodanis,-8378069124899954255
840,David Bodanis,-8378069124899954255
841,Rolland Hein,-8727965252785729700
842,Madeleine L'Engle,-8806103555560170351
843,Madeleine L'Engle,-8806103555560170351
844,Madeleine L'Engle,-8806103555560170351
845,Madeleine L'Engle,-8806103555560170351
846,Madeleine L'Engle,-8806103555560170351
847,Friedrich Nietzsche,3062461025816749687
848,Friedrich Nietzsche,3062461025816749687
849,Friedrich Nietzsche,3062461025816749687
850,Friedrich Nietzsche,3062461025816749687
851,Alastair Lamb,6635662816016682490
852,Mark Twain,3073821468346416320
853,Mark Twain,3073821468346416320
854,Katherine Paterson,-3357509407578251506
855,Tara MacCarthy,-5384950375511891547
856,Katherine Paterson,-3357509407578251506
857,Katherine Paterson,-3357509407578251506
858,Emil M. Cioran,3931245911477588468
859,Tanya Huff,6845768112736428701
860,Tracy Chevalier,-8078163487624977079
861,Rosalind Laker,1702320208922865844
862,Tracy Chevalier,-8078163487624977079
863,Tracy Chevalier,-8078163487624977079
864,Tracy Chevalier,-8078163487624977079
865,Tracy Chevalier,-8078163487624977079
866,Tom Hunter,6137184484965024896
867,Tite Kubo,4671276120635446123
868,Tite Kubo,4671276120635446123
869,Tite Kubo,4671276120635446123
870,Tite Kubo,4671276120635446123
871,Tite Kubo,4671276120635446123
872,Tsugumi Ohba,8411927643564379023
873,Tsugumi Ohba,8411927643564379023
874,Tsugumi Ohba,8411927643564379023
875,Valerie Parv,-5401860207161033206
876,Patrick Süskind,3860353226600729011
877,Patrick Süskind,3860353226600729011
878,Patrick Süskind,3860353226600729011
879,Patrick Süskind,3860353226600729011
880,Patrick Süskind,3860353226600729011
881,Tite Kubo,4671276120635446123
882,Tite Kubo,4671276120635446123
883,Gary Paulsen,6213843027477834418
884,Gary Paulsen,6213843027477834418
885,Gary Paulsen,6213843027477834418
886,Mike  Rowe,4335501013091536290
887,Gary Paulsen,6213843027477834418
888,Gary Paulsen,6213843027477834418
889,Daniel Defoe,586175007106581299
890,Daniel Defoe,586175007106581299
891,Daniel Defoe,586175007106581299
892,Daniel Defoe,586175007106581299
893,Daniel Defoe,586175007106581299
894,Daniel Defoe,586175007106581299
895,Mark Twain,3073821468346416320
896,Mark Twain,3073821468346416320
897,Mark Twain,3073821468346416320
898,Mark Twain,3073821468346416320
899,Mark Twain,3073821468346416320
900,Mark Twain,3073821468346416320
901,Mark Twain,3073821468346416320
902,Mark Twain,3073821468346416320
903,Mark Twain,3073821468346416320
904,Mark Twain,3073821468346416320
905,Mark Twain,3073821468346416320
906,Mark Twain,3073821468346416320
907,James Hilton,379469247069674440
908,Louisa May Alcott,-5322454933936489978
909,Nancy Friday,-739506466056769747
910,Frances Hodgson Burnett,-1346243568067048269
911,Frances Hodgson Burnett,-1346243568067048269
912,Martha Hailey DuBose,5983068236661531407
913,Frances Hodgson Burnett,-1346243568067048269
914,Frances Hodgson Burnett,-1346243568067048269
915,Ann Thwaite,-765089454678444579
916,Amy Cotler,1380046168744803392
917,Thomas Sowell,8003060287574386783
918,Thomas Sowell,8003060287574386783
919,Thomas Sowell,8003060287574386783
920,Thomas Sowell,8003060287574386783
921,Thomas Sowell,8003060287574386783
922,Thomas Sowell,8003060287574386783
923,Selina Shirley Hastings,7362789552251739535
924,Alcoholics Anonymous,-7392733523991247151
925,Alcoholics Anonymous,-7392733523991247151
926,Overeaters Anonymous,-3552089924461773386
927,Kimon Nicolaides,-2533277046841300504
928,Andrew Weil,1068692463717872424
929,Bernard Malamud,-1218525569780515344
930,Bernard Malamud,-1218525569780515344
931,Bernard Malamud,-1218525569780515344
932,Lawrence M. Lasher,4556086623210710914
933,Bernard Malamud,-1218525569780515344
934,Matthew Barber,-5300608413639515458
935,Elizabeth von Arnim,-6932673575144069541
936,E.M. Forster,602322933291794692
937,E.M. Forster,602322933291794692
938,Lionel Trilling,4624323037543574742
939,E.M. Forster,602322933291794692
940,E.M. Forster,602322933291794692
941,E.M. Forster,602322933291794692
942,P.N. Furbank,514198331451070610
943,E.M. Forster,602322933291794692
944,Robert Hellenga,-6896417950588184084
945,Gordon S. Wood,7127616065559180522
946,Gordon Korman,5022897276184132220
947,Gordon Korman,5022897276184132220
948,Gordon Korman,5022897276184132220
949,Deborah  Gordon,-6891123764787898552
950,Ivo Andrić,2661418488497260345
951,Jean Estoril,-6439658654752941576
952,Jean Estoril,-6439658654752941576
953,Ivo Andrić,2661418488497260345
954,Jean Estoril,-6439658654752941576
955,Jean Estoril,-6439658654752941576
956,Jean Estoril,-6439658654752941576
957,Plato,-6242272934198052764
958,Plato,-6242272934198052764
959,Plato,-6242272934198052764
960,Aristotle,6513063834106787168
961,Aristophanes,-7217568278616247386
962,Euripides,-8929879907348859008
963,David Grene,8300176523979679008
964,Alan Brennert,-5668126793773155647
965,Eric Jensen,-5847968477746520724
966,Angus Gellatly,-7737460610152243856
967,Isabel Allende,8743958255448125364
968,Isabel Allende,8743958255448125364
969,Isabel Allende,8743958255448125364
970,Isabel Allende,8743958255448125364
971,Isabel Allende,8743958255448125364
972,Isabel Allende,8743958255448125364
973,Isabel Allende,8743958255448125364
974,Isabel Allende,8743958255448125364
975,Isabel Allende,8743958255448125364
976,Yann Martel,-1410075231154258769
977,Ivo Andrić,2661418488497260345
978,Jean Estoril,-6439658654752941576
979,Mark Kurlansky,8193651550607251090
980,Mark Kurlansky,8193651550607251090
981,Mark Kurlansky,8193651550607251090
982,Mark Kurlansky,8193651550607251090
983,Mark Kurlansky,8193651550607251090
984,Mark Kurlansky,8193651550607251090
985,Mark Kurlansky,8193651550607251090
986,Mark Kurlansky,8193651550607251090
987,Open City Magazine,-8274271776275400886
988,J.K. Rowling,-7231496022189490415
989,Wallace Stegner,-1428910906545847977
990,Steve Krug,-5542489720325649508
991,Douglas Coupland,-6276588862189135049
992,Louis de Bernières,-362389744663777198
993,Faïza Guène,-7365512274313383991
994,Lawrence Otis Graham,-5410330702935532848
995,Lawrence Otis Graham,-5410330702935532848
996,Otis Williams,-5401237164241376448
997,Colleen McCullough,-488422227836538735
998,Colleen McCullough,-488422227836538735
999,Colleen McCullough,-488422227836538735
1000,Colleen McCullough,-488422227836538735
1001,Colleen McCullough,-488422227836538735
1002,Colleen McCullough,-488422227836538735
1003,Colleen McCullough,-488422227836538735
1004,Colleen McCullough,-488422227836538735
1005,Colleen McCullough,-488422227836538735
1006,Colleen McCullough,-488422227836538735
1007,Jill Colella,-6618373638206983278
1008,Mitch Albom,7938531556843595103
1009,Mark Haddon,-7029226355348176449
1010,Mark Haddon,-7029226355348176449
1011,Mark Haddon,-7029226355348176449
1012,Tim O'Brien,-6076815394865716424
1013,Tim O'Brien,-6076815394865716424
1014,Tim O'Brien,-6076815394865716424
1015,Tim O'Brien,-6076815394865716424
1016,Tim O'Brien,-6076815394865716424
1017,Nicholas Sparks,-4447136692478035349
1018,Nicholas Sparks,-4447136692478035349
1019,Nicholas Sparks,-4447136692478035349
1020,Nicholas Sparks,-4447136692478035349
1021,Nicholas Sparks,-4447136692478035349
1022,Nicholas Sparks,-4447136692478035349
1023,Nicholas Sparks,-4447136692478035349
1024,Nicholas Sparks,-4447136692478035349
1025,Nicholas Sparks,-4447136692478035349
1026,Gwyn Hyman Rubio,-4384405230332448119
1027,Nicholas Sparks,-4447136692478035349
1028,Lori Avocato,5851855931504127192
1029,Marisha Pessl,-7908028158506899743
1030,Lois Beckwith,-5695842264049903065
1031,Harry G. Frankfurt,1848131890214887458
1032,Janet Evanovich,-59334306044269105
1033,Jayne Ann Krentz,-5250806170211737334
1034,Sarah Ban Breathnach,-5509171839291921492
1035,Marjorie Weinman Sharmat,-3171938396536819222
1036,Marjorie Weinman Sharmat,-3171938396536819222
1037,Marjorie Weinman Sharmat,-3171938396536819222
1038,George E. Stanley,6445149863072560799
1039,Kaho Miyasaka,-952640788018797420
1040,Fulton J. Sheen,-433710138165520327
1041,Kaho Miyasaka,-952640788018797420
1042,George MacDonald,-172476825347845088
1043,Ivan Turgenev,7056070798081324400
1044,Jane Moore,-7673864391414376247
1045,Amanda Clark,81062532899898435
1046,Justin   O'Brien,9015022270349009640
1047,Antonio Gramsci,4387747250650730059
1048,L.M. Montgomery,-4307538472671018319
1049,L.M. Montgomery,-4307538472671018319
1050,L.M. Montgomery,-4307538472671018319
1051,L.M. Montgomery,-4307538472671018319
1052,L.M. Montgomery,-4307538472671018319
1053,L.M. Montgomery,-4307538472671018319
1054,L.M. Montgomery,-4307538472671018319
1055,Arthur Conan Doyle,-197004238290300678
1056,Arthur Conan Doyle,-197004238290300678
1057,Arthur Conan Doyle,-197004238290300678
1058,E.J. Wagner,-6679517271430814968
1059,Arthur Conan Doyle,-197004238290300678
1060,Nick Rennison,-2901421613906880246
1061,NOT A BOOK,2804837379418474280
1062,Arthur Conan Doyle,-197004238290300678
1063,Arthur Conan Doyle,-197004238290300678
1064,NOT A BOOK,2804837379418474280
1065,Eric Tyson,-8305950107691774301
1066,Eric Tyson,-8305950107691774301
1067,Clare Naylor,1493881528906003242
1068,Bruce H. Wilkinson,5520991080531795320
1069,Lois Lowry,-1257626888506592350
1070,Bill Brittain,6092034731124934345
1071,Jack Weatherford,-848215250510733110
1072,Claire Messud,-36322579864958125
1073,Claire Messud,-36322579864958125
1074,Claire Messud,-36322579864958125
1075,John Banville,-1739027940422884176
1076,John Banville,-1739027940422884176
1077,John Banville,-1739027940422884176
1078,John Banville,-1739027940422884176
1079,John Banville,-1739027940422884176
1080,John Banville,-1739027940422884176
1081,John Banville,-1739027940422884176
1082,Zadie Smith,6592470411279123546
1083,Libba Bray,-7225807587412242987
1084,Kym Douglas,-7175930430912001759
1085,Anna Sewell,1331226706929769645
1086,Ann Patchett,-8479477417823635725
1087,Norman Sherry,-8271943270764508179
1088,Graham Greene,6170271033360622131
1089,Graham Greene,6170271033360622131
1090,Graham Greene,6170271033360622131
1091,Graham Greene,6170271033360622131
1092,Graham Greene,6170271033360622131
1093,Graham Greene,6170271033360622131
1094,Graham Greene,6170271033360622131
1095,Graham Greene,6170271033360622131
1096,Graham Greene,6170271033360622131
1097,Zadie Smith,6592470411279123546
1098,Zadie Smith,6592470411279123546
1099,Chuck Palahniuk,-4475380808465671183
1100,Herman Melville,-8737488671052739689
1101,Herman Melville,-8737488671052739689
1102,Herman Melville,-8737488671052739689
1103,Herman Melville,-8737488671052739689
1104,Herman Melville,-8737488671052739689
1105,Herman Melville,-8737488671052739689
1106,Helen Ericson,-7001095677639779605
1107,Maya Gold,-8228790302103038747
1108,Ian Fleming,-5227276122252057708
1109,Madeleine Brent,-8544341181042622172
1110,Ian Fleming,-5227276122252057708
1111,Ian Fleming,-5227276122252057708
1112,Ian Fleming,-5227276122252057708
1113,Ian Fleming,-5227276122252057708
1114,Ian Fleming,-5227276122252057708
1115,Jack Kerouac,5802131359676905449
1116,Jack Kerouac,5802131359676905449
1117,Jack Kerouac,5802131359676905449
1118,Jack Kerouac,5802131359676905449
1119,Noel Streatfeild,4720049506176264526
1120,Noel Streatfeild,4720049506176264526
1121,Noel Streatfeild,4720049506176264526
1122,Noel Streatfeild,4720049506176264526
1123,Noel Streatfeild,4720049506176264526
1124,Rumer Godden,6859673577059136215
1125,Rumer Godden,6859673577059136215
1126,Rumer Godden,6859673577059136215
1127,Rumer Godden,6859673577059136215
1128,Anne Chisholm,-4594734408387199307
1129,Jonathan Franzen,-7932226428848232917
1130,Lisa Whelchel,6321842540485736131
1131,P.D. James,-9172543136202769566
1132,Henri Blocher,3157007056032874014
1133,Nina Bangs,-1014214142150909322
1134,Michael Jan Friedman,-7515619395125391746
1135,P.D. James,-9172543136202769566
1136,P.D. James,-9172543136202769566
1137,P.D. James,-9172543136202769566
1138,P.D. James,-9172543136202769566
1139,P.D. James,-9172543136202769566
1140,P.D. James,-9172543136202769566
1141,P.D. James,-9172543136202769566
1142,P.D. James,-9172543136202769566
1143,P.D. James,-9172543136202769566
1144,P.D. James,-9172543136202769566
1145,Miguel de Cervantes Saavedra,-6096037886589351744
1146,Miguel de Cervantes Saavedra,-6096037886589351744
1147,Miguel de Cervantes Saavedra,-6096037886589351744
1148,Miguel de Cervantes Saavedra,-6096037886589351744
1149,Vladimir Nabokov,-8859312752465127947
1150,Marianne Sturman,7104229219814430306
1151,J.A. Jance,7489359241246161412
1152,Fern Michaels,1883468045677582906
1153,Eric Klinenberg,-1953582855470295627
1154,Fern Michaels,1883468045677582906
1155,Lora Leigh,-542288155787457107
1156,Ruth Prawer Jhabvala,-5155743050154126213
1157,Sarah Macdonald,-3605285360631481140
