author;author_id
Elizabeth Heine;91497972,00
Ian C. Storey;8310578,00
Richard Appignanesi;97054750,00
Kenneth M. Taggart;73227026,00
Mary Dahiem;14446740,00
Elizabeth Hillman Waterston;67592573,00
Ralph Richardson;5342635,00
Heather Harpham Kopp;11601979,00
Roberto González Echevarría;21710412,00
Guy Davenport;3948675,00
Lorie O'Clare;77055546,00
Roberto Fernandez Sastre;5512573,00
Nick Caistor;7224189,00
William J. Winslade;67591744,00
Huw Richards;39660026,00
Anthony Calderbank;82070673,00
Carol Kolb;60126870,00
Mick Wiggins;51358883,00
Jill Weber;99286376,00
Patrick Hemingway;65629136,00
Judith S. Baughman;8414533,00
Patricia Hampl;99727388,00
Richard Godden;54030418,00
Ljiljana Cvekić;25254508,00
Seth Tobocman;47143788,00
William J. H. Andrewes;4446978,00
Michael A. Crom;61134208,00
Manuel Komroff;19593277,00
Maire Jaanus;11254012,00
David H. Goldsmith;35494779,00
Jacqueline Hazard Bridgeman;21689110,00
Cynthia Palmer;25207017,00
Varnette Hon Eywood;23884110,00
Varnette Honeywood;45753610,00
Lars Jensen;30162734,00
John Leech;96874716,00
David Gates;31751894,00
Nick DiChario;78114314,00
Wendy Kesselman;85173722,00
James A. Grimshaw;38253163,00
Frederick Deluvier;9650645,00
Matthew L. Sands;65886469,00
Robert O'Clair;10870988,00
Thomas Benwick;27713155,00
Jenny Wurts;54367589,00
Michael J. Karels;64111907,00
Lana Wachowski;55602166,00
Henry Gammidge;77459576,00
Cara Williams;96818019,00
Don Richard Cox;2800862,00
D. Streamer;16176459,00
Lawrence Ferlinghetti;49188145,00
Cristina García;10014085,00
Kim McGillivray;63058853,00
Arthur Cooper;90034579,00
皇冠編譯組;44583089,00
彭倩文;13079820,00
Li Ho;70587900,00
Michael Naas;19861652,00
Ralph Freedman;14068676,00
Ruth Feldman;67181082,00
Brad Leithauser;89749118,00
Joe Hisaishi;5288419,00
Peter Kalkavage;83178280,00
Sylvester Stallone;32189666,00
John Rush;21514830,00
Lisa Loomer;27023732,00
Elaine Bruner;68836927,00
Eugenio Montale;96450185,00
Robert Tallant;4470797,00
Elizabeth     Stewart;94779166,00
Isabel Sharpe;16196795,00
Maria Tucci;5229625,00
Carol Christensen;74091921,00
B. Litt;14812733,00
Rachel Nacth;11265525,00
Jakuchō Seitouchi;18517125,00
Henry Vizetelly;19133292,00
Charles Guignon;89608647,00
Konstantin Mochulsky;90976648,00
James D. Hardy Jr.;4974287,00
Michael E. Soulé;10470263,00
Sandra Baker;68084981,00
Greg Simpson;66057935,00
Ted Nasmith;7311112,00
Amy H. Sturgis;18892176,00
Theo Cuffe;16963297,00
Hans Walter Gabler;93651218,00
F. Murray Abraham;17217718,00
Peter Škerl;43731203,00
Anthony Heald;39200670,00
W.J. McCormack;71096900,00
Kerstin Hasenpusch;72276257,00
Ian Higgins;47498956,00
Arthur Pober;47725663,00
Terence Tunberg;19024638,00
Miska Petersham;14956682,00
Dmitri Nabokov;18172534,00
Margot Patterson Doss;56896952,00
Eleonore Jonas;48663458,00
Jody Wheeler;51188937,00
Paul Woodiel;72503257,00
Heather Henson;8242265,00
Mary Collier;2030780,00
Margaret Crosland;50754776,00
Lawrence Scanlan;74886832,00
Jason Winters;62142922,00
Sheelagh Alabaster;89216156,00
Alex Garland;94762499,00
Dawn Sirett;78686377,00
Harrison Cady;47689554,00
Joyce Hooper Corrington;57085830,00
Sidney Paget;51971374,00
Chris Terry;97132525,00
Tracey Lawrence;68791665,00
Danny Glover;2235105,00
Joseph Reese Strayer;92780397,00
Justine Eyre;85749143,00
Jill M. Singleton;70916440,00
Daniel Mortier;60037034,00
Richard Corman;99213384,00
Darcey Bussell;37662861,00
Brigitte Lefevre;89912566,00
John Niemeyer Findlay;85153492,00
Parvis Emad;80135015,00
Terence Kilmartin;92188932,00
Mark Schafer;97435897,00
Greg Call;90113405,00
Roberto de Hollanda;57877200,00
Walter Hartmann;18209287,00
Diane Dillon;55151247,00
Richard Corben;30394212,00
Peter Washington;32198974,00
Patrick Lawlor;91003868,00
Melvyn Bragg;23018966,00
Mary Warnock;76419170,00
Paul Dinello;93256070,00
Czesław Miłosz;49290418,00
Tony Walton;33268510,00
Borden Deal;11845529,00
Alastair McEwen;31856737,00
R.C.S. Libri;29088845,00
Pulat Otkan;37176269,00
Leah D. Janeczko;97663251,00
John Cullum;26170121,00
Hank Wagner;928664,00
Ying-Hwa Hu;35695057,00
Steve Geppi;92476940,00
Martha White;1204787,00
Barbara Cohen;24554009,00
Leena Nivala;91784340,00
Gemma O'Connor;81805392,00
Tom Raney;59839815,00
Carol C. Haber;89111151,00
Thiên Lương;97773916,00
Antonio Samons;34072390,00
Matthew Fox;48061390,00
Peter J. Conradi;57694888,00
Maria Teresa Marenco;84902121,00
Michele Wrightson;48166370,00
Frances McCullough;86934105,00
عین له غریب;33474041,00
Elizabeth Bishop;82541863,00
Yara Milos;1740173,00
Charles Tomlinson;87736167,00
Herbert Read;46692387,00
Arthur Goldhammer;22756809,00
John Dugdale;63272376,00
Brian McGuinness;80782520,00
George Henrik von Wright;91924162,00
Donald   Watson;38419194,00
Samuel Putnam;98186907,00
Julian Mitchell;13939161,00
Frederick R. Karl;42876063,00
Mark   Richardson;14409012,00
Nicholas Grene;86858448,00
Derek Jacobi;40069836,00
Imogen Stubbs;29448341,00
Nina Baym;25599917,00
Peter Gay;9012919,00
Anna Wintour;15642143,00
Marita Golden;80325542,00
Rainer Maria Rilke;69930453,00
Michael Kreyling;60613107,00
John Rajchman;39541040,00
Stephan R. Shalom;78342494,00
Angela Scholar;84229271,00
Elizabeth Dalton;86791058,00
James Crumley;58690594,00
W. R. Johnson;14793638,00
Jonathan Warren;16634680,00
Michael Clamp;72284230,00
Don Warrington;15314911,00
Michael Feast;74358357,00
Marga Munkelt;90054831,00
Rene Cloke;9561393,00
Gita May;93382272,00
Jeff Speck;16492020,00
Ande Parks;38752970,00
Diego Rivera;64512903,00
Sara Jane Boyers;34839330,00
Moura Budberg;54689407,00
Arthur Knodel;16243062,00
Daniel C. Snell;35254161,00
Richard Stoneman;88751622,00
Malcolm Schofield;14455111,00
Anaximenes;34121204,00
Jelena Bojić;1565818,00
Freeman Wong;54348060,00
Yukari Umezawa;45375909,00
Tetsuichiro Miyaki;47047463,00
Pookie Rolf;75309561,00
Naomi Kokubo;73663206,00
J.P. Seaton;51679120,00
Kenneth P. Neat;81749917,00
Akihiro Yamada;97048008,00
Buzz Aldrin;52218828,00
Steven Brust;48959767,00
Margaret Mahy;95129287,00
Swami Vivekananda;46711589,00
Sergio Mancini;67100569,00
Jennifer Roberson;72698065,00
Sarah A. Hoyt;23249791,00
Dave Freer;47589688,00
Mickey Zucker Reichert;7921921,00
Sheila Heen;5495824,00
Yukio Mishima;20316910,00
Ric González;76890425,00
Bambi Eloriaga;27686050,00
Gabi Payn;18289395,00
Adam Haslett;88481253,00
Van H. Cartmell;29638610,00
Terry Hale;82716198,00
Suzanne Sale;1686338,00
Margaret Mauldon;21653801,00
Richard  Poe;90206613,00
Milton Rugoff;22759481,00
Adela Pinch;36608624,00
Donald A. Yates;98708480,00
Erhan Sunar;59862670,00
Ron McMillan;35336236,00
Sharon Hogan;99343751,00
Laurel Lefkow;69585260,00
Anne Dehne;77620059,00
Mark Lewis;86329357,00
Douglas C. Kenney;19410102,00
Eric Mosbacher;11689493,00
McSweeney's Publishing;35507441,00
Jonathan Ames;9978597,00
Merton M. Sealts Jr.;8398449,00
Lowell Bair;92874707,00
Michael Mazur;22021113,00
Geoffrey Sainsbury;59102752,00
Jean Sarocchi;5163414,00
P. Morgan;98756624,00
Richard Isanove;77693391,00
Michael Grosberg;70352276,00
Grantland Rice;2541552,00
Marilyn Campbell;19095381,00
Jonathan Alderfer;88374870,00
Robert W. Lawson;4993501,00
Robert Geroch;74836954,00
Gretchen Stull;50962074,00
Chris Pitzer;32391479,00
Peter Sallis;5302931,00
Mechtild Ciletti;72048448,00
Panchita Llona;44421563,00
David  Reese;77028792,00
Susanne Woods;68003495,00
Gerald Bevan;36923054,00
Delba Winthrop;14608440,00
Edla Valdna;38857180,00
Marcelle Clements;60925803,00
Thomas Carlyle;202623,00
Randall M. MacDonald;72312919,00
Len Wein;68100940,00
Pete Woods;47418252,00
Elliot S. Maggin;97543346,00
Humberto Ramos;7144400,00
Bob Walters;79779907,00
A. Elizabeth Delany;91025417,00
Adrienne Theimer;84884223,00
David J. Skal;26710363,00
John Crowther;36230167,00
Kirk Etienne Albert;91892641,00
Andy Mastrocinque;80052344,00
Katie Nix;75700412,00
Randy Clark;15126213,00
David Jou i Mirabent;49288816,00
Frederick Seitz;54735046,00
Bruce E. Bursten;96535269,00
Stephen T. Thornton;83664,00
Joseph Kresh;93634717,00
Arthur H. Samuelson;13714570,00
Nigel J. Cooper;89443654,00
Cynthia Ozick;36930925,00
Nikki Sixx;52495817,00
Scott Hampton;56641599,00
Jared Doreck;14766183,00
Ben Marcus;13662400,00
John M. Fein;73585183,00
Barry Day;13404136,00
Kate Beckinsale;7326275,00
Robert Lachenauer;7819661,00
Daniel Mróz;53866572,00
Elisabeth Stopp;50655082,00
A.N. Wilson;96356369,00
Jill Muller;92378233,00
Pierre Le Motteux;88962935,00
Patricia Kitcher;84201193,00
F. Max Müller;64920416,00
Nancy M. Leak;12151994,00
Janet Adelman;69061721,00
Frank Romany;50175605,00
David Bevington;78054302,00
Walter Hampden;60072605,00
Susan Gubar;18609353,00
Joanne Trautmann;33879118,00
Jane Marcus;25731185,00
David Bushnell;72028909,00
Anne Frank;93577951,00
Jenny Gregory;89899375,00
Jessica Lourey;62986288,00
Michèle Roberts;18133390,00
Eleanor Marx;35208398,00
Lynne Sharon Schwartz;18269633,00
Miguel Martínez Sarmiento;63998414,00
Leonard J. Kent;43447079,00
Jane Costlow;95559400,00
James Mullaney;5149373,00
Saoussan Askar;35595541,00
Loral Dean;75172343,00
Laury Magnus;28756283,00
Louis S. Glanzman;85567477,00
Nancy Seligsohn;60289192,00
Jill M. Morgan;4085822,00
Richard Kennedy;99376095,00
Seymour L. Gross;27899679,00
Giovanni Battista Piranesi;44983066,00
Hans-Friedrich Mueller;65389329,00
Charles Alexander Robinson Jr.;75729670,00
Patrul Rinpoche;13851299,00
E.F.J. Payne;87533010,00
Bernard Cohen;43448298,00
William Lach;84972850,00
Steve Pieczenik;81945997,00
Martin Greenberg;52621472,00
Hartmut Schickert;95470535,00
Louis J. Prosperi;93192911,00
Virginia Kantra;1166696,00
K. Tempest Bradford;42418432,00
Nisa Donnelly;11465834,00
Jaime Lucero;88328325,00
J. Shaun Lyon;35921646,00
Robin Ellis;90895097,00
Jonathan Metcalf;63779974,00
Kim W. Woods;11250440,00
Philippa Stratton;62301386,00
Mark Wilson;4798851,00
Brian Stableford;27839627,00
Patrice Louinet;24040437,00
Sylvie Le Bon de Beauvoir;76999274,00
Dana Gallagher;36458631,00
Steve Leialoha;76682883,00
Craig Hamilton;66061996,00
Lan Medina;60032534,00
Tony Akins;80053017,00
Laura Gibbs;87842032,00
Jeremy Piven;87481575,00
Denis O'Hare;9160386,00
Keith David;43086716,00
Harry Harrison;22261011,00
John Biguenet;88923982,00
John Connolly;91250378,00
John Harvey;82961963,00
Garrick Hagon;19343211,00
Robert Thompson;90996518,00
Josef Rubinstein;38759650,00
Heather Havrilesky;97353623,00
Arthur Morey;31085303,00
Jonathan Davis;25990567,00
Jill Thompson;21935920,00
Mick Gray;26177408,00
Doug Braithwaite;59274438,00
Gary Erskine;41797071,00
Ken Steacy;43887109,00
John Dell;38437034,00
Rafael De la Iglesia;26858898,00
Warren Pleece;52800596,00
John Stokes;93502066,00
Ivan Reis;70197264,00
Rodney Ramos;99542660,00
Lee Epstein;92286939,00
Edward Friedman;96948672,00
Carl F.H. Henry;91291715,00
James S. Spiegel;28211275,00
Eric Muss-Barnes;40613445,00
Manuel Espín;47167251,00
Pauline McLynn;9796315,00
Chase Hensel;49394319,00
Maria Tatar;47914954,00
Jack D. Zipes;49617726,00
Christopher Hirsheimer;84506608,00
Langston Hughes;96244754,00
Liliana Valenzuela;10936614,00
Matthue Roth;27778534,00
Martha C. Nussbaum;73374510,00
A. Walton Litz;12615140,00
Donal Donnelly;17596227,00
Laura Zuccotti;85605038,00
Eric Searleman;4022836,00
Jack Lane;45653080,00
Stuart Smalley;70245315,00
Ludwig Tieck;42227397,00
Toren Smith;65094290,00
Kaori Inoue;66682788,00
Inga Shirer Dean;10052328,00
Evelyn Rogers;58409538,00
Rosamund Bartlett;38612621,00
Charlotte Perkins Gilman;30937171,00
Fitz-James O'Brien;25482073,00
Michael T. Smith;12425810,00
Chandler Brossard;4249168,00
Malcolm Margolin;65271629,00
Jonathan    Morris;61005804,00
Aleksey Ivanov;99064095,00
Seth Mason;66798353,00
Tan Lin;26468762,00
James K. Robinson;83625149,00
Joyce White;35711190,00
Rodney Livingstone;83902112,00
W.H. Auden;55698937,00
محمدعلی مهمان‌نوازان;48082055,00
Joan Marcus;42331502,00
Charles Vess;79872112,00
George Pratt;10291817,00
Colleen Doran;67905502,00
Gary Amaro;20143456,00
Stan Woch;7969880,00
C.J. Friedrich;52242470,00
Ann Tashi Slater;79278623,00
Trude Turnquist;87678703,00
Gilles Vaugeois;6035608,00
Xavier Pàmies;83702757,00
Camille Kingsolver;46958637,00
Ernesto Mestre-Reed;74775735,00
William Jackson Brodribb;166251,00
S.A. Handford;67921944,00
Robert Maxwell Ogilvie;2358818,00
Phillips Bradley;43333861,00
Stephen Mennell;36476539,00
Shiro Tsujimura;52795530,00
Lark Books;55346711,00
Allison Markin Powell;43980602,00
Sachiko Sato;61557907,00
Jerome Agel;79412703,00
Frank Zingrone;52252203,00
Philip B. Meggs;89429048,00
Michael Bair;60718181,00
Charles M. Schulz;73937017,00
Judith Chelius Stark;59980051,00
Be-Papas;64945628,00
John M. Dillon;26600709,00
G.W. Bowersock;69812236,00
George J. Becker;72748742,00
Alexander O. Smith;26803,00
Alison Boardman;13804539,00
Frans Lasson;84530945,00
John Phillip Carroll;40670260,00
Michael Jordan;93876465,00
Ruth R. Wisse;71924124,00
Richard Crawley;15118696,00
Edward O. Wilson;95833011,00
R. Scott Smith;79067762,00
Mary Sue Roniger;81385826,00
Reinholdo Merkelbach;43054184,00
M. James Sawyer;50213876,00
George Stade;19948245,00
John  Case;85596726,00
Regina Marler;50860149,00
Michael Fiedrowicz;53929050,00
Rick Takvorian;5879204,00
Douglas W. Dlin;62559632,00
Peter Gray;76905805,00
Nancy Ireson;82680688,00
Jean Vache;4717495,00
Denise J. Wedel;61354293,00
Michael Basker;24480953,00
John Bayley;87345313,00
Mary T. Clark;45260843,00
Sergei Nilus;15413630,00
Matei Călinescu;68738720,00
Alexandra Wallner;26978930,00
Oliver G. Latsch;66596646,00
Andrew Leak;71991858,00
Guillermo Suazo Pascual;15860304,00
Barney Tobey;65914962,00
Vivian Kogan;3174291,00
Zlatko Crnković;68737262,00
Joe  Johnson;3197274,00
Brian  Nelson;63272309,00
Elinor Dorday;28936018,00
Joseph Tabbi;38713467,00
John Beer;4471704,00
Lily Trokenberg Hechtman;30085814,00
Karen L. Beasley;62896857,00
Aron Eisenberg;78856459,00
Linda Baker;82995427,00
Barbara Siegel;9136695,00
Edward B. Davis;17079831,00
Yvonne DeCarlo;31466305,00
Timothy D. Wilson;51796095,00
Rand B. Evans;99995442,00
Benjamin Martinez;82270560,00
Wayne Anderson;93692393,00
James W. Jr. Ely;45430799,00
Roberta Carter Clark;68590814,00
Adam Lesh;29965020,00
Bruce Holland Rogers;79856728,00
Lynn Balzer-Martin;77895206,00
Morgan Hawke;20660186,00
Harry Turtledove;98755207,00
Paul   Wright;15466137,00
Jacob Tilove;83024773,00
Catherine Chaine;11146167,00
Pedro De Blas;19211000,00
Huntington Cairns;65770876,00
Elizabeth Watson Scharffenberger;53410119,00
Fiona Stephen;57010894,00
دل آرا قهرمان;34665783,00
Francis Wheen;87440989,00
Joe Gores;44383379,00
Jeff Stone;4749632,00
Pascal Quidault;49772811,00
Cliff Rathburn;32776541,00
Mark Reeve;24046717,00
Ezra Pound;71296143,00
Stephen L. Hauser;77799550,00
Susan Krinard;91638955,00
Eileen Wilks;51758508,00
Jessica Ruffner;72758712,00
Maria Helena da Rocha Pereira;48612159,00
Harold Tarrant;29263136,00
Sally Shuttleworth;28214661,00
Camino Estañ Requeni;13569959,00
Jean-Paul Marat;58636812,00
John E. Toews;49871820,00
Phil Gasper;83630594,00
Martin Puchner;49892767,00
Samuel Moore;75514005,00
James Sexton;73423358,00
David Burg;37691276,00
Richard J. Evans;14631462,00
Elizabeth McCracken;63794665,00
Marjorie Lamp Mead;57744045,00
Robert Whitefield;32735526,00
Albert Wittstock;30844009,00
Anthony Kerringan;7127687,00
Chris Fabry;40679752,00
Hans Magnus Enzensberger;6949182,00
Amy Welborn;2851328,00
Eleonora Garcia Larralde;93776532,00
Justin Ellis;77381576,00
Liz Ireland;74116990,00
Jenesha de Rivera;5681160,00
David Northrup;57036095,00
Steven Hirsch;76853072,00
Frances Beer;36351955,00
Simon  Jones;72773615,00
Helen Small;78830516,00
Jacques Barzun;70485537,00
Don Leslie;21442390,00
June Whitfield;89196072,00
Mitch Ginsburg;91631764,00
Morgan Leigh;80687136,00
Shannon Russell;70561542,00
Linda M. Shires;9238169,00
Robert Bly;40879606,00
Robert Zemeckis;31153655,00
Henry Austen;36810294,00
Michael Dirda;15436999,00
Giovanna Borradori;70016963,00
Kapila;47039654,00
Judy Groves;25477870,00
Barry  Smith;15330972,00
David Hume;65063895,00
方郁仁;1237310,00
Warren Roberts;60848476,00
Lynda S. Robinson;52606715,00
Suzanne Chisholm;77464696,00
Laura Cangemi;47382898,00
Dennis Etchison;69155915,00
Blair Brown;62851317,00
Arthur Rackham;93293508,00
Patrick O'Connell;22315983,00
G.R. Thompson;18900884,00
Gunnvor Stallybrass;38420138,00
Jay Brandon;33838096,00
Nicolaus Copernicus;41569753,00
Clayton Eshleman;47748183,00
Joseph M. Apfelbäume;97382697,00
Pilar Giralt Gorina;98652998,00
Hernán Sabaté Vargas;20194984,00
Nick McCarty;32866894,00
C.W. Scott-Giles;23480751,00
David H. Higgins;29657230,00
Glending Olson;82314154,00
Paul Douglas Gardner;25319509,00
Keith Brooke;11028832,00
Art Thibert;60406189,00
Mark W. Edwards;65900728,00
Sara Paretsky;9689730,00
Francis Maynell;59401161,00
Kevin Grevioux;76814953,00
William H. Sherman;52362652,00
Robert Hapgood;61383252,00
Thomas Moisan;13803814,00
Sidney Lamb;66784133,00
R. Weatherall;86097974,00
Graham Swift;55646980,00
Paul Lee;79748288,00
Adam Gauntlett;9032269,00
William Dietze;93958412,00
Madonna J. Hettinger;86355043,00
Raelynn Hillhouse;73033265,00
Gregory Stevenson;3345307,00
Mark Lubell;93271530,00
Shannon Eileen Hengen;80544066,00
Joanna Samorow-Merzer;875455,00
Glenn Dean;41321559,00
H.T. Lowe-Porter;54475285,00
Tina Hannan;80011545,00
Jack Cohen;38164191,00
Paul Pope;98221844,00
Elliott Erwitt;28952602,00
Adrian Esteban;38678484,00
Regina Winter;72007539,00
Tom Nguyen;4043591,00
Jesus Saiz;60496455,00
William Gillis;99436708,00
Slug Signorino;38284054,00
Jack McDevitt;78738674,00
Skip Hinnant;54518266,00
John Buscema;71719466,00
Christopher H. Bing;97109692,00
Simon Beecroft;462347,00
Chris Trevas;70854720,00
Tommy Lee Edwards;47573497,00
Christian Dalla Vecchia;28852432,00
Tom Hodges;50199719,00
Michael Atiyeh;63300411,00
James Kahn;15635275,00
Dave Cooper;27974216,00
Marc Cotta Vaz;41624397,00
Dan Parsons;33970720,00
Robert E. Barnes;93549325,00
Curtis Arnold;44284482,00
Richard Chasemore;63837681,00
Shawn Fillbach;97329712,00
Brandon Badeaux;15882356,00
Don Pendleton;43909557,00
Elvis Costello;55098753,00
Anthony DeCurtis;92286474,00
Richard Lannon;33684962,00
Joseph de La Vega;71610658,00
Russ Heath;85276225,00
Rebecca R. Merrill;92204711,00
Robert Bloch;49146851,00
Jeremy McHugh;64758691,00
F. Paul Wilson;70695690,00
Kieron Dwyer;51018254,00
Joel Lane;24272905,00
